"id","title","price","permalink","brand","line","model","processor","storage","memory","condition"
"MLA1420995977","Xiaomi Poco F4 Gt 256 Y 12 Ram",680000,"https://articulo.mercadolibre.com.ar/MLA-1420995977-xiaomi-poco-f4-gt-256-y-12-ram-_JM","Xiaomi","Pocophone","Poco F4 GT","Snapdragon 8 Gen 1","256 GB","12 GB","used"
"MLA1412472897","Xiaomi Redmi Note 12 Pro 4g 256gb/8gb",390000,"https://articulo.mercadolibre.com.ar/MLA-1412472897-xiaomi-redmi-note-12-pro-4g-256gb8gb-_JM","Xiaomi","Redmi","Note 12 Pro 4G","Snapdragon 732G","256 GB","8 GB","used"
"MLA1723431134","Xiaomi Poco X3 Pro 256gb 6ram",300000,"https://articulo.mercadolibre.com.ar/MLA-1723431134-xiaomi-poco-x3-pro-256gb-6ram-_JM","Xiaomi","Pocophone","Poco X3 Pro","Snapdragon 860","256 GB","8 GB","used"
"MLA1739962874","Xiaomi 13 T Verde Agua",800000,"https://articulo.mercadolibre.com.ar/MLA-1739962874-xiaomi-13-t-verde-agua-_JM","Xiaomi","None","13T (Leica)","MediaTek Dimensity 8200","256 GB","12 GB","used"
"MLA1713081438","Celular Poco C65 ",300000,"https://articulo.mercadolibre.com.ar/MLA-1713081438-celular-poco-c65-_JM","Xiaomi","None","Poco C65","MediaTek Helio G85","256 GB","8 GB","used"
"MLA1419727169","Xiaomi Redmi Note 11 Pro 6gb Ram",280000,"https://articulo.mercadolibre.com.ar/MLA-1419727169-xiaomi-redmi-note-11-pro-6gb-ram-_JM","Xiaomi","Mi","11 Pro","Snapdragon 888","128 GB","8 GB","used"
"MLA1723700292","Celular Xiaomi 11 Lite 5g Ne",329000,"https://articulo.mercadolibre.com.ar/MLA-1723700292-celular-xiaomi-11-lite-5g-ne-_JM","Xiaomi","Mi","11 Lite 5G NE","Snapdragon 778G","128 GB","8 GB","used"
"MLA1418740291","Celular Xiaomi 11t",600000,"https://articulo.mercadolibre.com.ar/MLA-1418740291-celular-xiaomi-11t-_JM","Xiaomi","Mi","11T","MediaTek Dimensity 1200-Ultra","128 GB","8 GB","used"
"MLA1698281258","Xiaomi Poco X3 Nfc Impecable Igual A Nuevo",350000,"https://articulo.mercadolibre.com.ar/MLA-1698281258-xiaomi-poco-x3-nfc-impecable-igual-a-nuevo-_JM","Xiaomi","POCO","Poco X3","None","128 GB","8 GB","used"
"MLA1742309472","Vendo Xiaomi 13 C",215000,"https://articulo.mercadolibre.com.ar/MLA-1742309472-vendo-xiaomi-13-c-_JM","Xiaomi","None","13","Snapdragon 8 Gen 2","256 GB","8 GB","used"
"MLA1720415820","Redmi 11 Lite 5g ",380000,"https://articulo.mercadolibre.com.ar/MLA-1720415820-redmi-11-lite-5g-_JM","Redmi 11 lite 5g","xiaomi","Redmi 11lite 5g","No se bien  cual","128 GB","8 GB","used"
"MLA1742999924","Celular Xiaomi Redmi C55 256gb",330000,"https://articulo.mercadolibre.com.ar/MLA-1742999924-celular-xiaomi-redmi-c55-256gb-_JM","Xiaomi","None","Poco C55","Mediatek MT6769Z Helio G85","256 GB","8 GB","used"
"MLA1416774685","Xiaomi Redmi 12 8gb De Ram Y 256 De Espacio ",288000,"https://articulo.mercadolibre.com.ar/MLA-1416774685-xiaomi-redmi-12-8gb-de-ram-y-256-de-espacio-_JM","Xiaomi","Redmi 12","REDMI 12","Snapdragon 4 Gen 2","256 GB","8 GB","used"
"MLA1411686081","Xiaomi Note 11 Pro",350000,"https://articulo.mercadolibre.com.ar/MLA-1411686081-xiaomi-note-11-pro-_JM","Xiaomi","Note","Note 11 Pro","MediaTek Helio G96","128 GB","8 GB","used"
"MLA1421049453","Redmi Note 13 8/256 (nuevo Caja Sellada)",330000,"https://articulo.mercadolibre.com.ar/MLA-1421049453-redmi-note-13-8256-nuevo-caja-sellada-_JM","Xiaomi","Redmi","Note 13 4G","Snapdragon 685","256 GB","8 GB","used"
"MLA1742331496","Xiaomi Redmi Note 10 Pro (usado, Sin Detalles)",280000,"https://articulo.mercadolibre.com.ar/MLA-1742331496-xiaomi-redmi-note-10-pro-usado-sin-detalles-_JM","Xiaomi","Redmi","Note 10 Pro (108 Mpx)","Snapdragon 732G","128 GB","8 GB","used"
"MLA1411668471","Celular Xiaomi Note 11 128gb",270000,"https://articulo.mercadolibre.com.ar/MLA-1411668471-celular-xiaomi-note-11-128gb-_JM","Xiaomi","Note","Note 11","Snapdragon 835","128 GB","40 GB","used"
"MLA1421369325","Xiaomi Redmi Note 11s",360000,"https://articulo.mercadolibre.com.ar/MLA-1421369325-xiaomi-redmi-note-11s-_JM","Xiaomi","Redmi","Note 11S 5G","MediaTek MT6833P Dimensity 810 5G","128 GB","8 GB","used"
"MLA1421839829","Celular Xiaomi 11t Pro ",430000,"https://articulo.mercadolibre.com.ar/MLA-1421839829-celular-xiaomi-11t-pro-_JM","Xiaomi","Mi","11T Pro","Snapdragon 888","256 GB","8 GB","used"
"MLA1742879978","Xiaomi Mi 11 128gb",550000,"https://articulo.mercadolibre.com.ar/MLA-1742879978-xiaomi-mi-11-128gb-_JM","Xiaomi","Mi","11","Snapdragon 888","128 GB","8 GB","used"
"MLA1741756642","Xiaomi Mi 11 Lite 5g Ne ",300000,"https://articulo.mercadolibre.com.ar/MLA-1741756642-xiaomi-mi-11-lite-5g-ne-_JM","Xiaomi","Mi","11 Lite 5G NE","Snapdragon 778G","128 GB","8 GB","used"
"MLA1421960869","Xiaomi Redmi Note 12 Pro 5g Dual Sim",500000,"https://articulo.mercadolibre.com.ar/MLA-1421960869-xiaomi-redmi-note-12-pro-5g-dual-sim-_JM","Xiaomi","Redmi","12 Pro 5G","MediaTek Dimensity 1080","256 GB","8 GB","used"
"MLA1736525706","Xiaomi Redmi Note 13 Pro+ 5g 256gb 8gb Nuevo ",670300,"https://articulo.mercadolibre.com.ar/MLA-1736525706-xiaomi-redmi-note-13-pro-5g-256gb-8gb-nuevo-_JM","Xiaomi","Redmi","Note 13 Pro+ 5G","MediaTek Dimensión 7200-Ultra","256 GB","8 GB","used"
"MLA1411658547","Xiaomi 12t Pro Dual Sim 256/8 Gb Muy Bueno",620000,"https://articulo.mercadolibre.com.ar/MLA-1411658547-xiaomi-12t-pro-dual-sim-2568-gb-muy-bueno-_JM","Xiaomi","None","12T Pro Dual SIM","Snapdragon 8+ Gen 1","256 GB","8 GB","used"
"MLA1415409493","Celular ",250000,"https://articulo.mercadolibre.com.ar/MLA-1415409493-celular-_JM","Xiaomi","None","Poco C65","MediaTek Helio G85","256 GB","8 GB","used"
"MLA1732570262","Celular Xiaomi",300000,"https://articulo.mercadolibre.com.ar/MLA-1732570262-celular-xiaomi-_JM","Xiaomi","None","12","Snapdragon 8 Gen 1","128 GB","8 GB","used"
"MLA1421492509","Xiaomi 13 C 256 Rom 8ram Nuevo",255000,"https://articulo.mercadolibre.com.ar/MLA-1421492509-xiaomi-13-c-256-rom-8ram-nuevo-_JM","Xiaomi","13","13C","Snapdragon 8 Gen 2","256 GB","8 GB","used"
"MLA1418178453","Xiaomi Redmi Note 11s",290000,"https://articulo.mercadolibre.com.ar/MLA-1418178453-xiaomi-redmi-note-11s-_JM","Xiaomi","Redmi","Note 11S","MediaTek Helio G96","128 GB","8 GB","used"
"MLA1742937612","Smartphone Xiaomi Redmi 12 Blue Sky 256 Gb",250000,"https://articulo.mercadolibre.com.ar/MLA-1742937612-smartphone-xiaomi-redmi-12-blue-sky-256-gb-_JM","Xiaomi","None","12","Snapdragon 8 Gen 1","256 GB","8 GB","used"
"MLA1743833860","Xiaomi Redmi Note 12 Pro 5g Dual 256 Ram",438000,"https://articulo.mercadolibre.com.ar/MLA-1743833860-xiaomi-redmi-note-12-pro-5g-dual-256-ram-_JM","Xiaomi","Redmi note","12 Pro 5G","Snapdragon 8 Gen 1","256 GB","8 GB","used"
"MLA1422195545","Xiaomi 11 Lite 5g Ne",350000,"https://articulo.mercadolibre.com.ar/MLA-1422195545-xiaomi-11-lite-5g-ne-_JM","Xiaomi","Mi","11 Lite 5G NE","Snapdragon 778G","128 GB","8 GB","used"
"MLA1730058418","Xiaomi 10t Pro",260000,"https://articulo.mercadolibre.com.ar/MLA-1730058418-xiaomi-10t-pro-_JM","Xiaomi","Mi","10T Pro 5G","Snapdragon 865","128 GB","8 GB","used"
"MLA1685602566","Xiaomi Poco X4 Pro",340000,"https://articulo.mercadolibre.com.ar/MLA-1685602566-xiaomi-poco-x4-pro-_JM","Xiaomi","POCO","Xiaomi poco x4 pro","None","256 GB","8 GB","used"
"MLA1687525692","Xiaomi Mi 11 Lite 5g Ne Dual Sim 256 Gb 8 Gb Ram",380000,"https://articulo.mercadolibre.com.ar/MLA-1687525692-xiaomi-mi-11-lite-5g-ne-dual-sim-256-gb-8-gb-ram-_JM","Xiaomi","Mi","11 Lite 5G NE","Snapdragon 778G","256 GB","8 GB","used"
"MLA1711522762","Xiaomi Note 10 Pro 8gb 128gb",270000,"https://articulo.mercadolibre.com.ar/MLA-1711522762-xiaomi-note-10-pro-8gb-128gb-_JM","Xiaomi Redmi","Desbloqueado","7A","None","128 GB","8 GB","used"
"MLA1415491979","Xiaomi Poco 3 Pro 256gb 8 Ram ",225000,"https://articulo.mercadolibre.com.ar/MLA-1415491979-xiaomi-poco-3-pro-256gb-8-ram-_JM","Xiaomi","Pocophone","Poco X3 Pro","Snapdragon 860","256 GB","8 GB","used"
"MLA1695905232","Xiaomi 11t 5g 256gb 8ram Impecable ",399999,"https://articulo.mercadolibre.com.ar/MLA-1695905232-xiaomi-11t-5g-256gb-8ram-impecable-_JM","Xiaomi","Mi","11T","MediaTek Dimensity 1200-Ultra","256 GB","8 GB","used"
"MLA1741645564"," Xiaomi Poco X6 Pro ",600000,"https://articulo.mercadolibre.com.ar/MLA-1741645564-xiaomi-poco-x6-pro-_JM","Xiaomi","Pocophone","Poco X6 Pro 5G","Mediatek Dimensity 8300-Ultra","512 GB","12 GB","used"
"MLA1744025578","Xiaomi Redmi Note 12 ",200000,"https://articulo.mercadolibre.com.ar/MLA-1744025578-xiaomi-redmi-note-12-_JM","Xiaomi","None","12","Snapdragon 8 Gen 1","128 GB","8 GB","used"
"MLA1419783375","Motorola Edge 30 Impecable!",449999,"https://articulo.mercadolibre.com.ar/MLA-1419783375-motorola-edge-30-impecable-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1404565277","Celular Moto G 52",500000,"https://articulo.mercadolibre.com.ar/MLA-1404565277-celular-moto-g-52-_JM","Motorola","Moto G","G 5G Plus","Snapdragon 765 5G","128 GB","8 GB","used"
"MLA1418335279","Celular Motorola Edge 20 Pro",459900,"https://articulo.mercadolibre.com.ar/MLA-1418335279-celular-motorola-edge-20-pro-_JM","Motorola","None","Edge 20 Pro","Snapdragon 615","256 GB","12 GB","used"
"MLA1421008457","Motorola Edge 30 Ultra ",700000,"https://articulo.mercadolibre.com.ar/MLA-1421008457-motorola-edge-30-ultra-_JM","Motorola","Edge","30 Ultra","Snapdragon 8+ Gen 1","256 GB","12 GB","used"
"MLA1412510167","Moto G 100",270000,"https://articulo.mercadolibre.com.ar/MLA-1412510167-moto-g-100-_JM","Motorola","Moto","moto g 100","Snapdragon 870","128 GB","8 GB","used"
"MLA1420751635","Xiaomi Redmi Note 10 Pro Excelente Estado",290000,"https://articulo.mercadolibre.com.ar/MLA-1420751635-xiaomi-redmi-note-10-pro-excelente-estado-_JM","Xiaomi","Redmi","Note 10 Pro (108 Mpx)","Snapdragon 732G","128 GB","8 GB","used"
"MLA1415494851","Xiaomi Note 11s De 128 Gb De Memoria ",200000,"https://articulo.mercadolibre.com.ar/MLA-1415494851-xiaomi-note-11s-de-128-gb-de-memoria-_JM","Xiaomi","Redmi","Note 11S","MediaTek Helio G96","128 GB","8 GB","used"
"MLA1731816344","Motorola Edge 30 Neo Impecable! ",459999,"https://articulo.mercadolibre.com.ar/MLA-1731816344-motorola-edge-30-neo-impecable-_JM","Motorola","Edge","Edge 30 Neo","Snapdragon 695 5G","128 GB","8 GB","used"
"MLA1411482513","Celular Motorola Edge 20 Pro",560000,"https://articulo.mercadolibre.com.ar/MLA-1411482513-celular-motorola-edge-20-pro-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","used"
"MLA1412331193","Celular Motorola Edge 30 Como Nuevo, Muy Poco Uso!",279000,"https://articulo.mercadolibre.com.ar/MLA-1412331193-celular-motorola-edge-30-como-nuevo-muy-poco-uso-_JM","Motorola","Edge","30","Qualcomm 778G+","128 GB","8 GB","used"
"MLA1728291224","Vendo Moto Edge 30 Pro Más Auriculares Motorola. No Permuto",400000,"https://articulo.mercadolibre.com.ar/MLA-1728291224-vendo-moto-edge-30-pro-mas-auriculares-motorola-no-permuto-_JM","Motorola","Edge","30 Pro","Snapdragon 8 Gen 1","256 GB","12 GB","used"
"MLA1421036327","Motorola Edge 40 ",590000,"https://articulo.mercadolibre.com.ar/MLA-1421036327-motorola-edge-40-_JM","Motorola","Edge","Edge 40","MediaTek Dimensity 8020","256 GB","8 GB","used"
"MLA1672904614","Motorola Edge 30 Pro 256gb + Control - Poco Uso",600000,"https://articulo.mercadolibre.com.ar/MLA-1672904614-motorola-edge-30-pro-256gb-control-poco-uso-_JM","Motorola","Edge","Edge 30 Pro","None","256 GB","12 GB","used"
"MLA1612838680","Motorola Moto Edge Casi Nuevo Funda De Regalo",299000,"https://articulo.mercadolibre.com.ar/MLA-1612838680-motorola-moto-edge-casi-nuevo-funda-de-regalo-_JM","Motorola","Moto Edge","Edge","Snapdragon 765G","256 GB","8 GB","used"
"MLA1411968091","Celular Motorola Razer 40 Ultra",1000000,"https://articulo.mercadolibre.com.ar/MLA-1411968091-celular-motorola-razer-40-ultra-_JM","Motorola","RAZR","RAZR 40 Ultra Dual SIM","Qualcomm Snapdragon 8+ Gen 1 (4 nm)","512 GB","12 GB","used"
"MLA1710747316","Celular Motorola Edge 30 5g Impecable Como Nuevo ",310000,"https://articulo.mercadolibre.com.ar/MLA-1710747316-celular-motorola-edge-30-5g-impecable-como-nuevo-_JM","Motorola","Edge","Motorola EDGE 30","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1407151507","Celular Motorola Edge 30",690000,"https://articulo.mercadolibre.com.ar/MLA-1407151507-celular-motorola-edge-30-_JM","Motorola","Edge","Edge 30","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1716820946","Celular Motorola Edge 30 Fusion 256gb+12gb Ram Opal White",500000,"https://articulo.mercadolibre.com.ar/MLA-1716820946-celular-motorola-edge-30-fusion-256gb12gb-ram-opal-white-_JM","Motorola","Edge","30 Fusion","Snapdragon 888+ 5G","256 GB","12 GB","used"
"MLA1690144870","Motorola Edge 40",850000,"https://articulo.mercadolibre.com.ar/MLA-1690144870-motorola-edge-40-_JM","Motorola","Edge","Edge 40 Dual SIM","MediaTek Dimensity 8020","256 GB","8 GB","used"
"MLA1731364900","Motorola Edge 30 Fusion",699999,"https://articulo.mercadolibre.com.ar/MLA-1731364900-motorola-edge-30-fusion-_JM","Motorola","Edge","30 Fusion Dual SIM","Snapdragon 888+ 5G","256 GB","12 GB","used"
"MLA1412972703","Motorola G84 5 G",490000,"https://articulo.mercadolibre.com.ar/MLA-1412972703-motorola-g84-5-g-_JM","Motorola","Moto G","Moto G84 5G","Snapdragon 695","256 GB","8 GB","used"
"MLA1719022922","Motorola Edge 20 Pro ",450000,"https://articulo.mercadolibre.com.ar/MLA-1719022922-motorola-edge-20-pro-_JM","Motorola","Edge","20 Pro Dual SIM","Snapdragon 870","256 GB","12 GB","used"
"MLA1409719771","Celular Motorola Edge ",250000,"https://articulo.mercadolibre.com.ar/MLA-1409719771-celular-motorola-edge-_JM","Motorola","Edge","Edge (2021)","Snapdragon 778G","256 GB","8 GB","used"
"MLA1420329235","Celular Moto Edge 30 Pro Con Lápiz Smart.256 Gb",450000,"https://articulo.mercadolibre.com.ar/MLA-1420329235-celular-moto-edge-30-pro-con-lapiz-smart256-gb-_JM","Motorola","Edge","30 Pro Dual SIM","Snapdragon 8 Gen 1","256 GB","8 GB","used"
"MLA1416465573","Celular Motorola G54 5g",310000,"https://articulo.mercadolibre.com.ar/MLA-1416465573-celular-motorola-g54-5g-_JM","Motorola","Moto G","G54 Dual SIM","MediaTek Dimensity 7020","256 GB","8 GB","used"
"MLA1414204245","Moto Edge 30 - 128gb - 8gb Ram - Gris Ópalo",400000,"https://articulo.mercadolibre.com.ar/MLA-1414204245-moto-edge-30-128gb-8gb-ram-gris-opalo-_JM","Motorola","Edge","Edge 30","Snapdragon 778G+","128 GB","8 GB","used"
"MLA1451887200","Motorola Edge 20 Pro",530000,"https://articulo.mercadolibre.com.ar/MLA-1451887200-motorola-edge-20-pro-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","used"
"MLA1737592034","Celular Motorola Edge 30 Pro 256gb Verde 12gb Ram",420000,"https://articulo.mercadolibre.com.ar/MLA-1737592034-celular-motorola-edge-30-pro-256gb-verde-12gb-ram-_JM","Motorola","Edge","30 Pro","Snapdragon 8 Gen 1","256 GB","12 GB","used"
"MLA1498156658","Motorola Edge 30 Neo",390000,"https://articulo.mercadolibre.com.ar/MLA-1498156658-motorola-edge-30-neo-_JM","Motorola","Edge","Edge 30 Neo","Snapdragon 695 5G","128 GB","8 GB","used"
"MLA1418925415","Celular Motorola Edge 30 128 Gb",400000,"https://articulo.mercadolibre.com.ar/MLA-1418925415-celular-motorola-edge-30-128-gb-_JM","Motorola","Edge","30 Dual SIM","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1607099484","Motorola Edge 40",655000,"https://articulo.mercadolibre.com.ar/MLA-1607099484-motorola-edge-40-_JM","Motorola Edge 40","Liberado","Motorola edge 40","MediaTek Dimensity 8020","256 GB","8 GB","used"
"MLA1421196097","Motorola G84 5g 256 Gb 8gb De Ram",450000,"https://articulo.mercadolibre.com.ar/MLA-1421196097-motorola-g84-5g-256-gb-8gb-de-ram-_JM","Motorola","Moto","G84 5G","Snapdragon 695","256 GB","8 GB","used"
"MLA1700265030","Celular Moto Edge 30",480000,"https://articulo.mercadolibre.com.ar/MLA-1700265030-celular-moto-edge-30-_JM","Motorola","Edge","Edge 30","None","128 GB","8 GB","used"
"MLA1636556606","Motorola Motog52",380000,"https://articulo.mercadolibre.com.ar/MLA-1636556606-motorola-motog52-_JM","Motorola","Moto G","G52 Dual SIM","Snapdragon 680","256 GB","8 GB","used"
"MLA1402701899","Celular Motorola Moto Edge 30 Fusión. 12gb Ram 256gb 144hz",740000,"https://articulo.mercadolibre.com.ar/MLA-1402701899-celular-motorola-moto-edge-30-fusion-12gb-ram-256gb-144hz-_JM","Motorola","Edge","30 Fusion Dual SIM","Snapdragon 888+ 5G","256 GB","12 GB","used"
"MLA1417789089","Motorla 30 Edge Fusión",750000,"https://articulo.mercadolibre.com.ar/MLA-1417789089-motorla-30-edge-fusion-_JM","Motorola","Edge","30 Fusion","Snapdragon 888+ 5G","256 GB","12 GB","used"
"MLA1588516968"," Motorola Edge 30 5g 128gb",400000,"https://articulo.mercadolibre.com.ar/MLA-1588516968-motorola-edge-30-5g-128gb-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","128 GB","used"
"MLA1734170646","Motorola Edge 30 Ultra 256gb 12gb Ram - Negro Interstellar",550000,"https://articulo.mercadolibre.com.ar/MLA-1734170646-motorola-edge-30-ultra-256gb-12gb-ram-negro-interstellar-_JM","Motorola","Edge","30 Ultra","Snapdragon 8+ Gen 1","256 GB","12 GB","used"
"MLA1696179278"," Motorola Adge 30 Neo 128gb Very",350000,"https://articulo.mercadolibre.com.ar/MLA-1696179278-motorola-adge-30-neo-128gb-very-_JM","Motorola","Edge","30","Snapdragon 695 5G","128 GB","8 GB","used"
"MLA1414377275","Celular Motorola Edge 20 Pro 256gb 12gb Ram Liberado Blanco",460000,"https://articulo.mercadolibre.com.ar/MLA-1414377275-celular-motorola-edge-20-pro-256gb-12gb-ram-liberado-blanco-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","used"
"MLA1666032700","Motorola Edge 30 Ultra 256 Gb, 12 Gb Ram Negro Interestelar",530000,"https://articulo.mercadolibre.com.ar/MLA-1666032700-motorola-edge-30-ultra-256-gb-12-gb-ram-negro-interestelar-_JM","Motorola","Edge","30 Ultra","Snapdragon 8+ Gen 1","256 GB","12 GB","used"
"MLA1682384710","Celular Motorola Edge 30 Impecable Como Nuevo",530000,"https://articulo.mercadolibre.com.ar/MLA-1682384710-celular-motorola-edge-30-impecable-como-nuevo-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1695052116","Celular Motorola Edge 30 Neo ",370000,"https://articulo.mercadolibre.com.ar/MLA-1695052116-celular-motorola-edge-30-neo-_JM","Motorola","Edge","Edge 30 Neo","Snapdragon 695 5G","128 GB","8 GB","used"
"MLA1681612762","Motorola Edge 20 Pro 256 Gb 12gb Ram Liberado Blanco",500000,"https://articulo.mercadolibre.com.ar/MLA-1681612762-motorola-edge-20-pro-256-gb-12gb-ram-liberado-blanco-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","used"
"MLA1419334655","Motorola Edge 30 Pro + Ready For",560000,"https://articulo.mercadolibre.com.ar/MLA-1419334655-motorola-edge-30-pro-ready-for-_JM","Motorola","Edge","Edge 30 Pro","None","256 GB","12 GB","used"
"MLA1727642428","Celular Motorola Moto Edge 30, 128gb, 8gb Ram",350000,"https://articulo.mercadolibre.com.ar/MLA-1727642428-celular-motorola-moto-edge-30-128gb-8gb-ram-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1399281983","Celular Motorola Edge 30 Neo ",500000,"https://articulo.mercadolibre.com.ar/MLA-1399281983-celular-motorola-edge-30-neo-_JM","Motorola","Edge","Edge 30 Neo","Snapdragon 695 5G","128 GB","8 GB","used"
"MLA1256570310","Motorola Edge 20 Pro 256 Gb 8 Gb Ram ",900000,"https://articulo.mercadolibre.com.ar/MLA-1256570310-motorola-edge-20-pro-256-gb-8-gb-ram-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","8 GB","used"
"MLA1412332087","Celular Motorola Edge 30 Como Nuevo, Muy Poco Uso!",449000,"https://articulo.mercadolibre.com.ar/MLA-1412332087-celular-motorola-edge-30-como-nuevo-muy-poco-uso-_JM","Motorola","Edge","30","Qualcomm 778G+","128 GB","8 GB","used"
"MLA1673919822","Motorola Edge 20 Pro ",500000,"https://articulo.mercadolibre.com.ar/MLA-1673919822-motorola-edge-20-pro-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","used"
"MLA1414777129","Liquido Motorola Edge 30 ",400000,"https://articulo.mercadolibre.com.ar/MLA-1414777129-liquido-motorola-edge-30-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1696205720","iPhone 13 Pro 512 Gb Usado, Batería 85%. Sin Detalles",1200000,"https://articulo.mercadolibre.com.ar/MLA-1696205720-iphone-13-pro-512-gb-usado-bateria-85-sin-detalles-_JM","Apple","Iphone 13","iPhone 13 Pro","None","512 GB","512 GB","used"
"MLA1381886129","iPhone 12 Pro Max 128gb",850000,"https://articulo.mercadolibre.com.ar/MLA-1381886129-iphone-12-pro-max-128gb-_JM","Apple","Iphone 12","iPhone 12 Pro Max","Apple A14 Bionic","128 GB","128 GB","used"
"MLA1419977555","Motorola Edge 30 Neo Negro 128gb Caja Completa",400000,"https://articulo.mercadolibre.com.ar/MLA-1419977555-motorola-edge-30-neo-negro-128gb-caja-completa-_JM","Motorola","Edge","Edge 30 Neo","Snapdragon 695 5G","128 GB","8 GB","used"
"MLA1417798365","iPhone 12 Pro",650000,"https://articulo.mercadolibre.com.ar/MLA-1417798365-iphone-12-pro-_JM","Apple","Iphone 12","iPhone 12 Pro","Apple A14 Bionic","256 GB","8 GB","used"
"MLA1402765363","iPhone 8 Plus 64gb",289000,"https://articulo.mercadolibre.com.ar/MLA-1402765363-iphone-8-plus-64gb-_JM","Apple","iPhone 8","iPhone 8 Plus","None","64 GB","64 GB","used"
"MLA1407144593","iPhone 7 Plus 128 Gb  Color Negro",390000,"https://articulo.mercadolibre.com.ar/MLA-1407144593-iphone-7-plus-128-gb-color-negro-_JM","Apple","None","Iphone 7 plus 128 Gb","None","128 GB","128 GB","used"
